"","X","pid","age","gendermale","dispatch.Dispatch","qg12","qg10Yes","qg1001","qg901","qg702","qn4003Yes","qg401","qg406","qg15","qn10025","qn6011","qn6014","qn6018","qea0同居","qea0在婚","qea0未婚","qea0离婚","qp605.公费治疗","qp605.城镇居民","qp605.城镇治疗","qp605.新型农村","qp605.补充医疗","qu201Yes","qu202Yes","qu802","qu702","w01","kwa2_b_1不喜欢学校","kwa2_b_1学业成绩","kwa2_b_1经济困难","kwa2_b_1身体健康","qn203Yes","qn4001Yes","qn201_b_1","qn202"
"2046","2046","370172103",-7.99830261881668,1,0,21454.3545454545,"0",-227.406211180124,-136.300899427637,1372.0344403444,"0","3","3","0","0","5","5",-0.70615983030267,"0","1","0","0","0","0","1","0","0","1","1","4","1","7","0","1","0","0","0","0",-2.15905779504614,2.50870786516854
"2047","2047","370174431",9.00169738118332,1,0,16278.3545454545,"0",-339.406211180124,-536.300899427637,-1327.9655596556,"0","2","4","0","10","0","9",-0.287472302259585,"0","1","0","0","0","0","0","1","0","0","0","5","7","4","0","0","1","0","0","0",-1.15905779504614,-3.49129213483146
"2048","2048","370187104",-11.9983026188167,0,1,201454.354545455,"1",2.59378881987578,-196.300899427637,-827.965559655597,"0","4","4","0","2","9","8",0.1312152257835,"0","1","0","0","0","0","1","0","0","1","1","5","3","5","0","0","1","0","0","0",-2.15905779504614,2.50870786516854
"2049","2049","370193103",-11.9983026188167,1,0,-8945.64545454545,"0",347.593788819876,-186.300899427637,-627.965559655597,"0","2","3","0","5","7","8",0.549902753826586,"0","0","1","0","0","0","1","0","0","1","1","4","1","7","0","0","0","0","0","0",4.84094220495386,2.50870786516854
"2050","2050","370195104",-7.99830261881668,1,0,-545.645454545454,"0",-77.4062111801242,-236.300899427637,-1127.9655596556,"0","5","5","0","8","10","5",1.38727780991276,"0","1","0","0","0","0","0","1","0","1","1","5","1","5","1","0","0","0","0","0",4.84094220495386,2.50870786516854
"2051","2051","370208103",-5.99830261881668,1,0,11454.3545454545,"0",-177.406211180124,-186.300899427637,-1127.9655596556,"0","4","4","0","2","10","5",0.968590281869671,"0","1","0","0","0","0","1","0","0","1","1","5","1","4","0","0","0","0","0","0",4.84094220495386,2.50870786516854
"2052","2052","370212104",-8.99830261881668,0,0,21454.3545454545,"1",-77.4062111801242,213.699100572363,-427.965559655596,"0","2","4","0","6","7","8",0.549902753826586,"0","0","1","0","0","0","0","0","1","1","1","4","1","8","0","0","1","0","0","0",-1.15905779504614,2.50870786516854
"2053","2053","370214103",-4.99830261881668,1,1,41454.3545454545,"1",22.5937888198758,-36.300899427637,-1427.9655596556,"0","4","4","0","5","10","8",1.38727780991276,"0","1","0","0","0","0","1","0","0","1","1","5","1","5","0","0","1","0","0","0",-1.15905779504614,2.50870786516854
"2054","2054","370219104",-3.99830261881668,1,1,71454.3545454546,"0",-227.406211180124,-36.300899427637,-1327.9655596556,"0","5","5","0","7","8","9",-0.70615983030267,"0","1","0","0","0","1","0","0","0","0","0","5","7","4","0","0","1","0","0","0",-2.15905779504614,-0.49129213483146
"2055","2055","370220104",-8.99830261881668,0,1,5454.35454545455,"1",-277.406211180124,63.699100572363,-1127.9655596556,"1","4","4","0","7","1","6",-1.96222241443193,"0","1","0","0","0","0","1","0","0","1","1","5","1","7","0","0","0","0","0","0",-2.15905779504614,2.50870786516854
"2056","2056","370245103",-10.9983026188167,0,0,-13545.6454545455,"0",-377.406211180124,-266.300899427637,-1027.9655596556,"0","4","5","0","5","10","5",-0.70615983030267,"0","1","0","0","0","0","0","1","0","1","1","4","1","5","0","0","1","0","0","0",0.840942204953861,-3.49129213483146
"2057","2057","370260103",-7.99830261881668,0,0,-8545.64545454545,"1",-237.406211180124,-76.300899427637,-127.965559655597,"0","4","4","0","5","6","10",-0.287472302259585,"0","1","0","0","0","0","1","0","0","1","0","5","7","3","0","0","0","0","0","0",4.84094220495386,2.50870786516854
"2058","2058","370266102",3.00169738118332,1,0,-10545.6454545455,"0",-77.4062111801242,-536.300899427637,-627.965559655597,"0","4","4","0","6","1","9",1.38727780991276,"0","0","0","1","0","0","0","1","0","1","1","5","1","5","1","0","0","0","0","0",4.84094220495386,2.50870786516854
"2059","2059","370277105",-10.9983026188167,1,0,-18545.6454545455,"1",22.5937888198758,-186.300899427637,-427.965559655596,"0","1","4","0","7","7","7",0.968590281869671,"0","0","1","0","1","0","0","0","0","1","1","5","1","7","0","0","0","0","0","0",-2.15905779504614,2.50870786516854
"2060","2060","370282105",-4.99830261881668,1,0,-8545.64545454545,"1",-277.406211180124,33.699100572363,372.034440344403,"0","2","2","0","7","5","5",0.549902753826586,"0","1","0","0","0","0","1","0","0","1","1","5","1","4","0","0","1","0","0","0",4.84094220495386,2.50870786516854
"2061","2061","370282106",-4.99830261881668,0,0,-8545.64545454545,"1",-277.406211180124,0.699100572363022,-1227.9655596556,"1","4","4","0","2","10","10",1.38727780991276,"0","1","0","0","0","0","1","0","0","1","1","5","1","5","0","0","0","0","1","0",-1.15905779504614,0.50870786516854
"2062","2062","370299101",-6.99830261881668,1,0,-18545.6454545455,"0",-337.406211180124,-436.300899427637,-1127.9655596556,"0","3","3","1","4","6","5",-0.287472302259585,"0","1","0","0","0","0","0","1","0","1","0","3","7","4","0","0","0","0","0","0",-2.15905779504614,-2.49129213483146
"2063","2063","370299102",-6.99830261881668,0,0,-12545.6454545455,"0",-325.406211180124,-308.300899427637,-1227.9655596556,"0","3","3","0","5","5","10",-0.70615983030267,"0","1","0","0","0","0","0","1","0","1","0","5","7","3","1","0","0","0","0","0",-2.15905779504614,-3.49129213483146
"2064","2064","370301101",7.00169738118332,0,1,-28545.6454545455,"0",-329.406211180124,-526.300899427637,-1227.9655596556,"0","3","4","0","7","5","5",-1.54353488638884,"0","1","0","0","0","0","0","1","0","1","0","4","1","4","0","0","1","0","0","0",-1.15905779504614,-3.49129213483146
"2065","2065","370309103",-5.99830261881668,0,0,11454.3545454545,"1",72.5937888198758,143.699100572363,-627.965559655597,"0","4","4","0","6","7","7",0.1312152257835,"0","1","0","0","0","0","1","0","0","1","0","5","1","7","0","0","1","0","0","0",-2.15905779504614,1.50870786516854
"2066","2066","370326102",2.00169738118332,0,0,-28545.6454545455,"1",-257.406211180124,-236.300899427637,-1327.9655596556,"0","2","4","0","9","8","8",0.549902753826586,"0","1","0","0","0","0","1","0","0","1","0","3","1","5","0","0","0","0","0","0",0.840942204953861,-0.49129213483146
"2067","2067","370335103",-16.9983026188167,0,1,-26945.6454545455,"0",-77.4062111801242,-336.300899427637,-1127.9655596556,"0","2","4","0","2","3","5",-0.70615983030267,"0","0","1","0","0","0","0","1","0","1","1","5","1","5","0","0","0","0","0","0",-2.15905779504614,-4.49129213483146
"2068","2068","370337102",14.0016973811833,1,1,-8545.64545454545,"1",-397.406211180124,-136.300899427637,-627.965559655597,"0","4","4","0","3","10","7",0.549902753826586,"0","1","0","0","0","0","1","0","0","1","0","3","7","5","0","0","0","0","0","0",-2.15905779504614,2.50870786516854
"2069","2069","370337103",-10.9983026188167,1,0,-13545.6454545455,"0",-27.4062111801242,-236.300899427637,-1127.9655596556,"0","4","4","0","5","10","7",0.1312152257835,"0","0","1","0","0","0","1","0","0","1","0","5","7","5","0","0","0","0","0","0",-2.15905779504614,2.50870786516854
"2070","2070","370341101",23.0016973811833,1,0,29454.3545454545,"1",12.5937888198758,-56.300899427637,-627.965559655597,"0","4","5","0","5","8","5",0.1312152257835,"0","1","0","0","0","0","1","0","0","1","1","3","1","7","0","0","1","0","0","0",1.84094220495386,-1.49129213483146
"2071","2071","370341102",23.0016973811833,0,0,-8045.64545454545,"0",-327.406211180124,-186.300899427637,-627.965559655597,"0","4","4","0","4","10","10",0.549902753826586,"0","1","0","0","0","0","1","0","0","0","1","3","1","4","0","0","0","0","0","0",-2.15905779504614,-4.49129213483146
"2072","2072","370342103",-6.99830261881668,1,0,18454.3545454545,"0",-127.406211180124,-136.300899427637,-627.965559655597,"0","2","3","0","5","5","5",-0.70615983030267,"0","0","1","0","0","0","1","0","0","1","1","5","1","7","1","0","0","0","0","0",-2.15905779504614,2.50870786516854
"2073","2073","370345103",-6.99830261881668,0,1,-24545.6454545455,"1",-287.406211180124,-236.300899427637,-827.965559655597,"0","1","1","0","7","8","8",0.549902753826586,"0","1","0","0","0","0","1","0","0","1","1","4","1","6","0","0","0","0","0","0",-2.15905779504614,2.50870786516854
"2074","2074","370350103",-11.9983026188167,1,0,16454.3545454545,"1",-377.406211180124,-36.300899427637,-27.9655596555965,"1","4","4","0","2","1","6",-1.54353488638884,"0","0","1","0","0","0","1","0","0","1","1","3","1","6","0","0","0","0","0","0",-1.15905779504614,-1.49129213483146
"2075","2075","370379102",22.0016973811833,1,0,-3545.64545454545,"1",-277.406211180124,-216.300899427637,-927.965559655597,"0","5","5","0","5","6","4",-1.12484735834576,"0","1","0","0","0","0","1","0","0","0","0","1","1","4","0","0","0","0","0","0",-2.15905779504614,2.50870786516854
"2076","2076","370404103",-7.99830261881668,1,0,-5545.64545454546,"0",-177.406211180124,-174.300899427637,-627.965559655597,"0","2","3","0","2","7","6",0.549902753826586,"0","1","0","0","0","0","1","0","0","1","0","2","4","4","0","0","0","0","0","0",-2.15905779504614,2.50870786516854
"2077","2077","370406103",-6.99830261881668,1,0,1454.35454545455,"0",222.593788819876,-536.300899427637,-627.965559655597,"0","3","4","2","3","8","7",1.38727780991276,"0","1","0","0","0","0","0","1","0","1","1","4","1","5","0","0","0","0","0","0",-1.15905779504614,2.50870786516854
"2078","2078","370429101",12.0016973811833,0,1,-40545.6454545455,"0",-177.406211180124,-526.300899427637,-827.965559655597,"0","4","4","0","6","5","6",-1.54353488638884,"0","1","0","0","0","0","0","1","0","1","0","4","7","4","0","0","1","0","0","0",-0.159057795046139,-4.49129213483146
"2079","2079","370431101",1.00169738118332,1,0,-43545.6454545455,"0",-89.4062111801242,32.699100572363,372.034440344403,"0","2","2","0","0","10","4",0.549902753826586,"0","1","0","0","0","0","1","0","0","1","0","5","7","4","0","0","0","0","1","0",4.84094220495386,2.50870786516854
"2080","2080","370432102",5.00169738118332,1,0,5454.35454545455,"0",-147.406211180124,-36.300899427637,-1127.9655596556,"0","4","4","0","6","8","5",-0.70615983030267,"0","1","0","0","0","0","1","0","0","0","1","4","3","4","0","0","0","0","0","0",-2.15905779504614,-2.49129213483146
"2081","2081","370449103",-11.9983026188167,0,0,-9945.64545454545,"1",-427.406211180124,-146.300899427637,-627.965559655597,"0","5","5","0","8","0","10",0.549902753826586,"0","1","0","0","0","0","1","0","0","1","0","2","7","6","0","0","0","0","0","0",-2.15905779504614,-3.49129213483146
"2082","2082","370452103",-5.99830261881668,1,0,71454.3545454546,"1",122.593788819876,63.699100572363,372.034440344403,"1","4","4","1","5","9","7",0.968590281869671,"0","1","0","0","0","0","1","0","0","1","1","5","1","8","0","0","0","0","0","0",-2.15905779504614,2.50870786516854
"2083","2083","370455102",24.0016973811833,1,1,-40745.6454545455,"0",-327.406211180124,-536.300899427637,-1427.9655596556,"0","4","4","0","5","10","10",0.1312152257835,"0","1","0","0","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","0",4.84094220495386,2.50870786516854
"2084","2084","370461101",15.0016973811833,1,0,-18545.6454545455,"0",-127.406211180124,-536.300899427637,-1427.9655596556,"0","4","3","2","8","10","10",1.38727780991276,"0","1","0","0","0","0","0","1","0","0","0","1","7","1","1","0","0","0","0","0",-2.15905779504614,-4.49129213483146
"2085","2085","370461501",-6.99830261881668,0,1,-23545.6454545455,"0",-297.406211180124,-336.300899427637,-1127.9655596556,"0","3","3","2","0","8","10",1.38727780991276,"0","1","0","0","0","0","0","1","0","1","1","5","1","5","0","0","0","0","0","0",-2.15905779504614,-4.49129213483146
"2086","2086","370464101",-5.99830261881668,1,0,1454.35454545455,"1",-397.406211180124,-536.300899427637,372.034440344403,"0","3","3","1","0","10","10",1.38727780991276,"0","1","0","0","0","0","1","0","0","1","1","5","1","8","0","0","0","0","0","0",4.84094220495386,2.50870786516854
"2087","2087","370465103",-6.99830261881668,1,0,31454.3545454545,"0",-277.406211180124,-536.300899427637,-1427.9655596556,"0","2","2","0","5","10","10",1.38727780991276,"0","1","0","0","0","0","0","1","0","1","0","3","7","4","0","0","0","0","0","0",-2.15905779504614,-4.49129213483146
"2088","2088","370468106",-7.99830261881668,1,1,21454.3545454545,"0",-17.4062111801242,-236.300899427637,372.034440344403,"0","4","4","1","5","8","10",1.38727780991276,"0","1","0","0","0","0","1","0","0","1","1","5","1","7","0","0","0","0","0","0",-0.159057795046139,2.50870786516854
"2089","2089","370477103",-9.99830261881668,0,0,-47465.6454545455,"0",222.593788819876,-36.300899427637,-627.965559655597,"0","2","4","0","7","5","6",0.1312152257835,"0","1","0","0","0","0","1","0","0","1","1","4","1","6","0","0","0","0","0","0",-0.159057795046139,2.50870786516854
"2090","2090","370482102",2.00169738118332,0,0,-13545.6454545455,"0",-177.406211180124,-136.300899427637,-627.965559655597,"1","2","4","2","8","10","10",1.38727780991276,"0","1","0","0","0","0","1","0","0","1","1","5","1","4","0","0","0","0","0","0",-2.15905779504614,-4.49129213483146
"2091","2091","370483102",24.0016973811833,1,0,31454.3545454545,"1",522.593788819876,663.699100572363,372.034440344403,"1","5","4","0","9","10","1",0.549902753826586,"0","1","0","0","0","0","1","0","0","0","1","1","1","7","0","0","0","0","0","0",4.84094220495386,2.50870786516854
"2092","2092","370483104",-12.9983026188167,1,0,27454.3545454545,"1",282.593788819876,-36.300899427637,-127.965559655597,"1","4","4","0","6","8","8",0.968590281869671,"0","0","1","0","0","0","1","0","0","1","1","5","1","7","0","0","0","0","0","0",-2.15905779504614,-1.49129213483146
"2093","2093","370487101",12.0016973811833,1,0,31454.3545454545,"1",2.59378881987578,-186.300899427637,172.034440344403,"1","4","1","1","5","0","8",1.38727780991276,"0","1","0","0","0","0","1","0","0","1","1","5","1","6","0","0","0","0","0","0",4.84094220495386,2.50870786516854
"2094","2094","370487102",13.0016973811833,0,0,-23545.6454545455,"1",-341.406211180124,-168.300899427637,-627.965559655597,"1","2","3","2","6","9","9",0.549902753826586,"0","1","0","0","0","0","1","0","0","1","1","2","7","7","0","0","0","0","0","0",4.84094220495386,-4.49129213483146
"2095","2095","370488501",-6.99830261881668,0,0,-10545.6454545455,"1",-477.406211180124,-136.300899427637,-1207.9655596556,"0","2","4","0","3","5","10",-0.70615983030267,"0","1","0","0","0","0","1","0","0","1","0","3","7","6","0","0","0","0","0","0",-2.15905779504614,-4.49129213483146
"2096","2096","370491102",9.00169738118332,0,0,21454.3545454545,"1",295.593788819876,-36.300899427637,172.034440344403,"1","4","4","0","8","5","9",0.549902753826586,"0","1","0","0","0","0","1","0","0","1","1","5","1","7","0","0","0","0","0","0",0.840942204953861,2.50870786516854
"2097","2097","370495103",-15.9983026188167,1,0,-18545.6454545455,"1",122.593788819876,163.699100572363,-227.965559655597,"1","4","3","2","7","10","9",1.38727780991276,"0","0","1","0","0","0","1","0","0","1","1","5","7","6","0","0","1","0","0","0",-2.15905779504614,-1.49129213483146
"2098","2098","370501101",-2.99830261881668,1,1,-18545.6454545455,"1",-317.406211180124,-536.300899427637,372.034440344403,"0","3","4","0","2","10","10",0.968590281869671,"0","1","0","0","0","0","1","0","0","1","1","5","1","6","0","0","0","0","1","0",2.84094220495386,2.50870786516854
"2099","2099","370502101",8.00169738118332,1,0,-12545.6454545455,"0",-77.4062111801242,-36.300899427637,-927.965559655597,"0","2","3","0","1","8","9",0.549902753826586,"0","1","0","0","0","1","0","0","0","1","0","4","7","4","1","0","0","0","0","0",4.84094220495386,-3.49129213483146
"2100","2100","370504104",-1.99830261881668,0,0,-12545.6454545455,"1",-397.406211180124,963.699100572363,-627.965559655597,"1","3","3","1","3","10","10",1.38727780991276,"0","1","0","0","0","0","1","0","0","1","0","4","1","5","0","0","0","0","0","0",-2.15905779504614,-4.49129213483146
"2101","2101","370507101",6.00169738118332,1,1,-11545.6454545455,"0",-189.406211180124,-196.300899427637,-627.965559655597,"1","3","3","0","2","10","7",0.549902753826586,"0","1","0","0","0","0","1","0","0","0","0","3","7","4","0","0","1","0","0","0",1.84094220495386,2.50870786516854
"2102","2102","370508104",-6.99830261881668,0,0,-24545.6454545455,"1",-399.406211180124,-206.300899427637,-627.965559655597,"1","2","4","0","5","0","5",-0.70615983030267,"0","1","0","0","0","0","1","0","0","1","1","5","1","5","0","0","0","0","0","0",-2.15905779504614,-4.49129213483146
"2103","2103","370526103",-12.9983026188167,1,0,21454.3545454545,"1",-217.406211180124,-36.300899427637,-27.9655596555965,"0","4","4","0","7","5","8",0.549902753826586,"0","0","1","0","0","0","1","0","0","1","1","5","3","6","0","0","0","0","0","0",-1.15905779504614,2.50870786516854
"2104","2104","370527103",-14.9983026188167,1,0,-18545.6454545455,"0",-277.406211180124,-236.300899427637,-1127.9655596556,"0","4","4","0","8","10","6",0.549902753826586,"0","0","1","0","0","0","0","1","0","1","0","2","7","4","1","0","0","0","0","0",0.840942204953861,-4.49129213483146
"2105","2105","370535102",10.0016973811833,1,1,-28545.6454545455,"0",-377.406211180124,-276.300899427637,-1327.9655596556,"0","4","4","0","5","5","9",-0.70615983030267,"0","1","0","0","0","0","0","1","0","0","0","1","7","4","0","0","1","0","0","0",-2.15905779504614,2.50870786516854
"2106","2106","370539101",20.0016973811833,1,0,13454.3545454545,"1",522.593788819876,263.699100572363,-827.965559655597,"1","4","5","0","8","3","5",-2.38090994247501,"0","1","0","0","0","1","0","0","0","1","1","4","2","7","0","0","0","0","0","0",4.84094220495386,2.50870786516854
"2107","2107","370544103",-5.99830261881668,1,0,-12545.6454545455,"1",-401.406211180124,-36.300899427637,-827.965559655597,"0","3","4","0","5","8","9",1.38727780991276,"0","1","0","0","0","0","1","0","0","1","1","4","3","5","0","0","0","0","0","0",0.840942204953861,0.50870786516854
